Test,Display,TestNumber,Trial,Subject,Response,TrueValue
Angle,2,10,C,45,0.9,0.8
Angle,2,10,C,46,0.75,0.8
Angle,2,10,C,47,0.8,0.8
Angle,2,10,C,48,0.7,0.8
Angle,2,10,C,49,0.8,0.8
Angle,2,10,C,50,0.75,0.8
Angle,2,10,C,51,0.7,0.8
Angle,2,10,C,52,0.85,0.8
Angle,2,10,C,53,0.75,0.8
Angle,2,10,C,54,0.5,0.8
Angle,2,10,C,55,0.66,0.8
Angle,2,10,C,56,1,0.8
Angle,2,10,C,57,0.75,0.8
Angle,2,10,C,58,0.75,0.8
Angle,2,10,C,59,0.8,0.8
Angle,2,10,C,60,0.8,0.8
Angle,2,10,C,61,0.8,0.8
Angle,2,10,C,62,0.9,0.8
Angle,2,10,C,63,0.66,0.8
Angle,2,10,C,64,0.8,0.8
Angle,2,10,C,65,0.75,0.8
Angle,2,10,C,66,0.6,0.8
Angle,2,10,C,67,0.5,0.8
Angle,2,10,C,68,0.66,0.8
Angle,2,10,C,69,0.7,0.8
Angle,2,10,C,70,0.7,0.8
Angle,2,10,C,71,0.7,0.8
Angle,2,10,C,72,0.8,0.8
Angle,2,10,C,73,1,0.8
Angle,2,10,C,74,0.5,0.8
Angle,2,10,C,75,0.95,0.8
Angle,2,10,C,76,0.7,0.8
Angle,2,10,C,77,0.8,0.8
Angle,2,10,C,78,0.83,0.8
Angle,2,10,C,79,0.3,0.8
Angle,2,10,C,80,0.7,0.8
Angle,2,10,C,81,0.5,0.8
Angle,2,10,C,82,0.8,0.8
Angle,2,10,C,83,0.75,0.8
Angle,2,10,C,84,0.9,0.8
Angle,2,10,C,85,0.6,0.8
Angle,2,10,C,86,0.7,0.8
Angle,2,10,C,87,0.65,0.8
Angle,2,10,C,88,0.7,0.8
Angle,2,10,C,89,0.9,0.8
Angle,2,10,C,90,0.6,0.8
Angle,2,10,C,91,0.95,0.8
Angle,2,10,C,92,0.8,0.8
Angle,2,10,D,1,0.75,0.6
Angle,2,10,D,2,0.5,0.6
Angle,2,10,D,3,0.45,0.6
Angle,2,10,D,4,0.5,0.6
Angle,2,10,D,5,0.65,0.6
Angle,2,10,D,6,0.5,0.6
Angle,2,10,D,7,0.55,0.6
Angle,2,10,D,8,1,0.6
Angle,2,10,D,9,0.45,0.6
Angle,2,10,D,10,0.55,0.6
Angle,2,10,D,11,0.5,0.6
Angle,2,10,D,12,0.5,0.6
Angle,2,10,D,13,0.55,0.6
Angle,2,10,D,14,0.6,0.6
Angle,2,10,D,15,0.49,0.6
Angle,2,10,D,16,0.25,0.6
Angle,2,10,D,17,0.8,0.6
Angle,2,10,D,18,0.6,0.6
Angle,2,10,D,19,0.9,0.6
Angle,2,10,D,20,0.5,0.6
Angle,2,10,D,21,0.7,0.6
Angle,2,10,D,22,0.4,0.6
Angle,2,10,D,23,0.3,0.6
Angle,2,10,D,24,0.5,0.6
Angle,2,10,D,25,0.4,0.6
Angle,2,10,D,26,0.4,0.6
Angle,2,10,D,27,0.8,0.6
Angle,2,10,D,28,0.6,0.6
Angle,2,10,D,29,0.45,0.6
Angle,2,10,D,30,0.7,0.6
Angle,2,10,D,31,0.4,0.6
Angle,2,10,D,32,0.6,0.6
Angle,2,10,D,33,0.5,0.6
Angle,2,10,D,34,0.5,0.6
Angle,2,10,D,35,0.8,0.6
Angle,2,10,D,36,0.5,0.6
Angle,2,10,D,37,0.5,0.6
Angle,2,10,D,38,0.75,0.6
Angle,2,10,D,39,0.78,0.6
Angle,2,10,D,40,0.25,0.6
Angle,2,10,D,41,0.75,0.6
Angle,2,10,D,42,0.8,0.6
Angle,2,10,D,43,0.33,0.6
Angle,2,10,D,44,0.6,0.6
Angle,2,10,D,45,0.7,0.6
Angle,2,10,D,46,0.75,0.6
Angle,2,10,D,47,0.6,0.6
Angle,2,10,D,48,0.5,0.6
Angle,2,10,D,49,0.6,0.6
Angle,2,10,D,50,0.6,0.6
Angle,2,10,D,51,0.5,0.6
Angle,2,10,D,52,0.6,0.6
Angle,2,10,D,53,0.5,0.6
Angle,2,10,D,54,0.5,0.6
Angle,2,10,D,55,0.5,0.6
Angle,2,10,D,56,0.5,0.6
Angle,2,10,D,57,0.5,0.6
Angle,2,10,D,58,0.6,0.6
Angle,2,10,D,59,0.6,0.6
Angle,2,10,D,60,0.4,0.6
Angle,2,10,D,61,0.6,0.6
Angle,2,10,D,62,0.8,0.6
Angle,2,10,D,63,0.5,0.6
Angle,2,10,D,64,0.7,0.6
Angle,2,10,D,65,0.65,0.6
Angle,2,10,D,66,0.5,0.6
Angle,2,10,D,67,0.5,0.6
Angle,2,10,D,68,0.33,0.6
Angle,2,10,D,69,0.6,0.6
Angle,2,10,D,70,0.5,0.6
Angle,2,10,D,71,0.5,0.6
Angle,2,10,D,72,0.8,0.6
Angle,2,10,D,73,1,0.6
Angle,2,10,D,74,0.4,0.6
Angle,2,10,D,75,0.5,0.6
Angle,2,10,D,76,0.6,0.6
Angle,2,10,D,77,0.55,0.6
Angle,2,10,D,78,0.75,0.6
Angle,2,10,D,79,0.2,0.6
Angle,2,10,D,80,0.6,0.6
Angle,2,10,D,81,0.4,0.6
Angle,2,10,D,82,0.4,0.6
Angle,2,10,D,83,0.55,0.6
Angle,2,10,D,84,0.6,0.6
Angle,2,10,D,85,0.5,0.6
Angle,2,10,D,86,0.6,0.6
Angle,2,10,D,87,0.7,0.6
Angle,2,10,D,88,0.7,0.6
Angle,2,10,D,89,0.4,0.6
Angle,2,10,D,90,0.5,0.6
Angle,2,10,D,91,0.9,0.6
Angle,2,10,D,92,0.7,0.6
Area,1,11,B,1,0.7,0.6
Area,1,11,B,2,0.4,0.6
Area,1,11,B,3,0.7,0.6
Area,1,11,B,4,0.8,0.6
Area,1,11,B,5,0.7,0.6
Area,1,11,B,6,0.55,0.6
Area,1,11,B,7,0.6,0.6
Area,1,11,B,8,0.5,0.6
Area,1,11,B,9,0.5,0.6
Area,1,11,B,10,0.7,0.6
Area,1,11,B,11,0.65,0.6
Area,1,11,B,12,0.5,0.6
Area,1,11,B,13,0.3,0.6
Area,1,11,B,14,0.75,0.6
Area,1,11,B,15,0.3,0.6
Area,1,11,B,16,0.75,0.6
Area,1,11,B,17,0.7,0.6
Area,1,11,B,18,0.5,0.6
Area,1,11,B,19,0.25,0.6
Area,1,11,B,20,0.5,0.6
Area,1,11,B,21,0.6,0.6
Area,1,11,B,22,0.5,0.6
Area,1,11,B,23,0.6,0.6
Area,1,11,B,24,0.65,0.6
Area,1,11,B,25,0.5,0.6
Area,1,11,B,26,0.75,0.6
Area,1,11,B,27,0.8,0.6
Area,1,11,B,28,0.3,0.6
Area,1,11,B,29,0.78,0.6
Area,1,11,B,30,0.6,0.6
Area,1,11,B,31,0.7,0.6
Area,1,11,B,32,0.7,0.6
Area,1,11,B,33,0.7,0.6
Area,1,11,B,34,0.5,0.6
Area,1,11,B,35,0.8,0.6
Area,1,11,B,36,0.75,0.6
Area,1,11,B,37,0.5,0.6
Area,1,11,B,38,0.5,0.6
Area,1,11,B,39,0.73,0.6
Area,1,11,B,40,0.5,0.6
Area,1,11,B,41,0.5,0.6
Area,1,11,B,42,0.8,0.6
Area,1,11,B,43,0.75,0.6
Area,1,11,B,44,0.6,0.6
Area,1,11,B,45,0.8,0.6
Area,1,11,B,46,0.5,0.6
Area,1,11,B,47,0.6,0.6
Area,1,11,B,48,0.7,0.6
Area,1,11,B,49,0.6,0.6
Area,1,11,B,50,0.6,0.6
Area,1,11,B,51,0.5,0.6
Area,1,11,B,52,0.55,0.6
Area,1,11,B,53,0.5,0.6
Area,1,11,B,54,0.5,0.6
Area,1,11,B,55,0.5,0.6
Area,1,11,B,56,0.66,0.6
Area,1,11,B,57,0.5,0.6
Area,1,11,B,58,0.65,0.6
Area,1,11,B,59,0.75,0.6
Area,1,11,B,60,0.5,0.6
Area,1,11,B,61,0.5,0.6
Area,1,11,B,62,0.75,0.6
Area,1,11,B,63,0.6,0.6
Area,1,11,B,64,0.6,0.6
Area,1,11,B,65,0.7,0.6
Area,1,11,B,66,0.5,0.6
Area,1,11,B,67,0.5,0.6
Area,1,11,B,68,0.66,0.6
Area,1,11,B,69,0.7,0.6
Area,1,11,B,70,0.2,0.6
Area,1,11,B,71,0.45,0.6
Area,1,11,B,72,0.5,0.6
Area,1,11,B,73,0.5,0.6
Area,1,11,B,74,0.5,0.6
Area,1,11,B,75,0.6,0.6
Area,1,11,B,76,0.3,0.6
Area,1,11,B,77,0.7,0.6
Area,1,11,B,78,0.55,0.6
Area,1,11,B,79,0.3,0.6
Area,1,11,B,80,0.45,0.6
Area,1,11,B,81,0.7,0.6
Area,1,11,B,82,0.7,0.6
Area,1,11,B,83,0.75,0.6
Area,1,11,B,84,0.8,0.6
Area,1,11,B,85,0.5,0.6
Area,1,11,B,86,0.5,0.6
Area,1,11,B,87,0.6,0.6
Area,1,11,B,88,0.7,0.6
Area,1,11,B,89,0.7,0.6
Area,1,11,B,90,0.67,0.6
Area,1,11,B,91,0.7,0.6
Area,1,11,B,92,0.7,0.6
Area,1,11,C,1,0.7,0.55
Area,1,11,C,2,0.4,0.55
Area,1,11,C,3,0.7,0.55
Area,1,11,C,4,0.8,0.55
Area,1,11,C,5,0.7,0.55
Area,1,11,C,6,0.5,0.55
Area,1,11,C,7,0.6,0.55
Area,1,11,C,8,0.5,0.55
Area,1,11,C,9,0.5,0.55
Area,1,11,C,10,0.65,0.55
Area,1,11,C,11,0.55,0.55
Area,1,11,C,12,0.5,0.55
Area,1,11,C,13,0.3,0.55
Area,1,11,C,14,0.75,0.55
Area,1,11,C,15,0.3,0.55
Area,1,11,C,16,0.75,0.55
Area,1,11,C,17,0.6,0.55
Area,1,11,C,18,0.5,0.55
Area,1,11,C,19,0.5,0.55
Area,1,11,C,20,0.4,0.55
Area,1,11,C,21,0.6,0.55
Area,1,11,C,22,0.4,0.55
Area,1,11,C,23,0.62,0.55
Area,1,11,C,24,0.65,0.55
Area,1,11,C,25,0.4,0.55
Area,1,11,C,26,0.75,0.55
Area,1,11,C,27,0.8,0.55
Area,1,11,C,28,0.6,0.55
Area,1,11,C,29,0.75,0.55
Area,1,11,C,30,0.5,0.55
Area,1,11,C,31,0.65,0.55
Area,1,11,C,32,0.7,0.55
Area,1,11,C,33,0.7,0.55
Area,1,11,C,34,0.5,0.55
Area,1,11,C,35,0.78,0.55
Area,1,11,C,36,0.75,0.55
Area,1,11,C,37,0.5,0.55
Area,1,11,C,38,0.45,0.55
Area,1,11,C,39,0.7,0.55
Area,1,11,C,40,0.5,0.55
Area,1,11,C,41,0.45,0.55
Area,1,11,C,42,0.8,0.55
Area,1,11,C,43,0.5,0.55
Area,1,11,C,44,0.5,0.55
Area,1,11,C,45,0.75,0.55
Area,1,11,C,46,0.5,0.55
Area,1,11,C,47,0.5,0.55
Area,1,11,C,48,0.7,0.55
Area,1,11,C,49,0.5,0.55
Area,1,11,C,50,0.6,0.55
Area,1,11,C,51,0.5,0.55
Area,1,11,C,52,0.55,0.55
Area,1,11,C,53,0.5,0.55
Area,1,11,C,54,0.4,0.55
Area,1,11,C,55,0.5,0.55
Area,1,11,C,56,0.66,0.55
Area,1,11,C,57,0.4,0.55
Area,1,11,C,58,0.5,0.55
Area,1,11,C,59,0.6,0.55
Area,1,11,C,60,0.5,0.55
Area,1,11,C,61,0.3,0.55
Area,1,11,C,62,0.75,0.55
Area,1,11,C,63,0.5,0.55
Area,1,11,C,64,0.6,0.55
Area,1,11,C,65,0.7,0.55
Area,1,11,C,66,0.45,0.55
Area,1,11,C,67,0.5,0.55
Area,1,11,C,68,0.66,0.55
Area,1,11,C,69,0.7,0.55
Area,1,11,C,70,0.95,0.55
Area,1,11,C,71,0.4,0.55
Area,1,11,C,72,0.5,0.55
Area,1,11,C,73,0.5,0.55
Area,1,11,C,74,0.5,0.55
Area,1,11,C,75,0.5,0.55
Area,1,11,C,76,0.25,0.55
Area,1,11,C,77,0.7,0.55
Area,1,11,C,78,0.5,0.55
Area,1,11,C,79,0.3,0.55
Area,1,11,C,80,0.45,0.55
Area,1,11,C,81,0.6,0.55
Area,1,11,C,82,0.6,0.55
Area,1,11,C,83,0.5,0.55
Area,1,11,C,84,0.75,0.55
Area,1,11,C,85,0.45,0.55
Area,1,11,C,86,0.45,0.55
Area,1,11,C,87,0.55,0.55
Area,1,11,C,88,0.72,0.55
Area,1,11,C,89,0.7,0.55
Area,1,11,C,90,0.67,0.55
Area,1,11,C,91,0.7,0.55
Area,1,11,C,92,0.75,0.55
Area,1,11,D,1,1,0.8
Area,1,11,D,2,0.65,0.8
Area,1,11,D,3,0.9,0.8
Area,1,11,D,4,0.9,0.8
Area,1,11,D,5,0.9,0.8
Area,1,11,D,6,0.75,0.8
Area,1,11,D,7,0.8,0.8
Area,1,11,D,8,0.9,0.8
Area,1,11,D,9,0.75,0.8
Area,1,11,D,10,0.9,0.8
Area,1,11,D,11,0.85,0.8
Area,1,11,D,12,1,0.8
Area,1,11,D,13,0.4,0.8
Area,1,11,D,14,0.9,0.8
Area,1,11,D,15,0.65,0.8
Area,1,11,D,16,1,0.8
Area,1,11,D,17,0.9,0.8
Area,1,11,D,18,0.8,0.8
Area,1,11,D,19,0.75,0.8
Area,1,11,D,20,0.75,0.8
Area,1,11,D,21,0.85,0.8
Area,1,11,D,22,0.75,0.8
Area,1,11,D,23,0.9,0.8
Area,1,11,D,24,1,0.8
Area,1,11,D,25,0.9,0.8
Area,1,11,D,26,0.87,0.8
Area,1,11,D,27,1,0.8
Area,1,11,D,28,0.8,0.8
Area,1,11,D,29,0.8,0.8
Area,1,11,D,30,0.8,0.8
Area,1,11,D,31,0.85,0.8
Area,1,11,D,32,0.9,0.8
Area,1,11,D,33,0.9,0.8
Area,1,11,D,34,0.67,0.8
Area,1,11,D,35,0.95,0.8
Area,1,11,D,36,0.9,0.8
Area,1,11,D,37,0.75,0.8
Area,1,11,D,38,0.55,0.8
Area,1,11,D,39,0.9,0.8
Area,1,11,D,40,0.75,0.8
Area,1,11,D,41,0.8,0.8
Area,1,11,D,42,1,0.8
Area,1,11,D,43,0.9,0.8
Area,1,11,D,44,0.75,0.8
Area,1,11,D,45,0.9,0.8
Area,1,11,D,46,0.75,0.8
Area,1,11,D,47,0.9,0.8
Area,1,11,D,48,1,0.8
Area,1,11,D,49,0.9,0.8
Area,1,11,D,50,0.75,0.8
Area,1,11,D,51,0.75,0.8
Area,1,11,D,52,0.9,0.8
Area,1,11,D,53,1,0.8
Area,1,11,D,54,0.9,0.8
Area,1,11,D,55,0.75,0.8
Area,1,11,D,56,0.8,0.8
Area,1,11,D,57,0.6,0.8
Area,1,11,D,58,0.8,0.8
Area,1,11,D,59,0.9,0.8
Area,1,11,D,60,0.75,0.8
Area,1,11,D,61,0.8,0.8
Area,1,11,D,62,0.8,0.8
Area,1,11,D,63,0.8,0.8
Area,1,11,D,64,1,0.8
Area,1,11,D,65,0.9,0.8
Area,1,11,D,66,0.95,0.8
Area,1,11,D,67,0.75,0.8
Area,1,11,D,68,1,0.8
Area,1,11,D,69,0.9,0.8
Area,1,11,D,70,0.6,0.8
Area,1,11,D,71,0.6,0.8
Area,1,11,D,72,0.65,0.8
Area,1,11,D,73,1,0.8
Area,1,11,D,74,0.6,0.8
Area,1,11,D,75,0.8,0.8
Area,1,11,D,76,0.45,0.8
Area,1,11,D,77,0.8,0.8
Area,1,11,D,78,0.67,0.8
Area,1,11,D,79,0.5,0.8
Area,1,11,D,80,0.7,0.8
Area,1,11,D,81,0.8,0.8
Area,1,11,D,82,0.9,0.8
Area,1,11,D,83,0.85,0.8
Area,1,11,D,84,0.9,0.8
Area,1,11,D,85,0.8,0.8
Area,1,11,D,86,0.6,0.8
Area,1,11,D,87,0.85,0.8
Area,1,11,D,88,0.9,0.8
Area,1,11,D,89,1,0.8
Area,1,11,D,90,0.75,0.8
Area,1,11,D,91,0.8,0.8
Area,1,11,D,92,0.9,0.8
Area,2,12,B,1,0.3,0.3
Area,2,12,B,2,0.25,0.3
Area,2,12,B,3,0.5,0.3
Area,2,12,B,4,0.3,0.3
Area,2,12,B,5,0.45,0.3
Area,2,12,B,6,0.25,0.3
Area,2,12,B,7,0.3,0.3
Area,2,12,B,8,0.9,0.3
Area,2,12,B,9,0.35,0.3
Area,2,12,B,10,0.45,0.3
Area,2,12,B,11,0.35,0.3
Area,2,12,B,12,0.25,0.3
Area,2,12,B,13,0.5,0.3
Area,2,12,B,14,0.5,0.3
Area,2,12,B,15,0.22,0.3
Area,2,12,B,16,0.5,0.3
Area,2,12,B,17,0.5,0.3
Area,2,12,B,18,0.5,0.3
Area,2,12,B,19,0.6,0.3
Area,2,12,B,20,0.25,0.3
Area,2,12,B,21,0.5,0.3
Area,2,12,B,22,0.4,0.3
Area,2,12,B,23,0.5,0.3
Area,2,12,B,24,0.5,0.3
Area,2,12,B,25,0.25,0.3
Area,2,12,B,26,0.45,0.3
Area,2,12,B,27,0.4,0.3
Area,2,12,B,28,0.7,0.3
Area,2,12,B,29,0.3,0.3
Area,2,12,B,30,0.4,0.3
Area,2,12,B,31,0.3,0.3
Area,2,12,B,32,0.5,0.3
Area,2,12,B,33,0.25,0.3
Area,2,12,B,34,0.25,0.3
Area,2,12,B,35,0.8,0.3
Area,2,12,B,36,0.6,0.3
Area,2,12,B,37,0.3,0.3
Area,2,12,B,38,0.25,0.3
Area,2,12,B,39,0.51,0.3
Area,2,12,B,40,0.25,0.3
Area,2,12,B,41,0.3,0.3
Area,2,12,B,42,0.4,0.3
Area,2,12,B,43,0.33,0.3
Area,2,12,B,44,0.25,0.3
Area,2,12,B,45,0.4,0.3
Area,2,12,B,46,0.25,0.3
Area,2,12,B,47,0.3,0.3
Area,2,12,B,48,0.3,0.3
Area,2,12,B,49,0.3,0.3
Area,2,12,B,50,0.2,0.3
Area,2,12,B,51,0.2,0.3
Area,2,12,B,52,0.4,0.3
Area,2,12,B,53,0.25,0.3
Area,2,12,B,54,0.25,0.3
Area,2,12,B,55,0.35,0.3
Area,2,12,B,56,0.33,0.3
Area,2,12,B,57,0.3,0.3
Area,2,12,B,58,0.33,0.3
Area,2,12,B,59,0.2,0.3
Area,2,12,B,60,0.25,0.3
Area,2,12,B,61,0.2,0.3
Area,2,12,B,62,0.4,0.3
Area,2,12,B,63,0.35,0.3
Area,2,12,B,64,0.3,0.3
Area,2,12,B,65,0.4,0.3
Area,2,12,B,66,0.25,0.3
Area,2,12,B,67,0.25,0.3
Area,2,12,B,68,0.33,0.3
Area,2,12,B,69,0.4,0.3
Area,2,12,B,70,0.9,0.3
Area,2,12,B,71,0.2,0.3
Area,2,12,B,72,0.3,0.3
Area,2,12,B,73,0.33,0.3
Area,2,12,B,74,0.25,0.3
Area,2,12,B,75,0.2,0.3
Area,2,12,B,76,0.25,0.3
Area,2,12,B,77,0.6,0.3
Area,2,12,B,78,0.35,0.3
Area,2,12,B,79,0.1,0.3
Area,2,12,B,80,0.25,0.3
Area,2,12,B,81,0.2,0.3
Area,2,12,B,82,0.3,0.3
Area,2,12,B,83,0.25,0.3
Area,2,12,B,84,0.3,0.3
Area,2,12,B,85,0.2,0.3
Area,2,12,B,86,0.25,0.3
Area,2,12,B,87,0.3,0.3
Area,2,12,B,88,0.4,0.3
Area,2,12,B,89,0.3,0.3
Area,2,12,B,90,0.25,0.3
Area,2,12,B,91,0.6,0.3
Area,2,12,B,92,0.5,0.3
Area,2,12,C,1,0.5,0.6
Area,2,12,C,2,0.5,0.6
Area,2,12,C,3,0.75,0.6
Area,2,12,C,4,0.6,0.6
Area,2,12,C,5,0.75,0.6
Area,2,12,C,6,0.5,0.6
Area,2,12,C,7,0.6,0.6
Area,2,12,C,8,0.7,0.6
Area,2,12,C,9,0.55,0.6
Area,2,12,C,10,0.7,0.6
Area,2,12,C,11,0.75,0.6
Area,2,12,C,12,0.5,0.6
Area,2,12,C,13,0.3,0.6
Area,2,12,C,14,0.65,0.6
Area,2,12,C,15,0.45,0.6
Area,2,12,C,16,0.75,0.6
Area,2,12,C,17,0.7,0.6
Area,2,12,C,18,0.75,0.6
Area,2,12,C,19,0.5,0.6
Area,2,12,C,20,0.5,0.6
Area,2,12,C,21,0.75,0.6
Area,2,12,C,22,0.5,0.6
Area,2,12,C,23,0.7,0.6
Area,2,12,C,24,0.75,0.6
Area,2,12,C,25,0.6,0.6
Area,2,12,C,26,0.65,0.6
Area,2,12,C,27,0.8,0.6
Area,2,12,C,28,0.7,0.6
Area,2,12,C,29,0.5,0.6
Area,2,12,C,30,0.5,0.6
Area,2,12,C,31,0.55,0.6
Area,2,12,C,32,0.75,0.6
Area,2,12,C,33,0.5,0.6
Area,2,12,C,34,0.5,0.6
Area,2,12,C,35,0.9,0.6
Area,2,12,C,36,0.8,0.6
Area,2,12,C,37,0.5,0.6
Area,2,12,C,38,0.5,0.6
Area,2,12,C,39,0.6,0.6
Area,2,12,C,40,0.65,0.6
Area,2,12,C,41,0.5,0.6
Area,2,12,C,42,0.8,0.6
Area,2,12,C,43,0.5,0.6
Area,2,12,C,44,0.5,0.6
Area,2,12,C,45,0.6,0.6
Area,2,12,C,46,0.5,0.6
Area,2,12,C,47,0.5,0.6
Area,2,12,C,48,0.5,0.6
Area,2,12,C,49,0.6,0.6
Area,2,12,C,50,0.5,0.6
Area,2,12,C,51,0.4,0.6
Area,2,12,C,52,0.6,0.6
Area,2,12,C,53,0.5,0.6
Area,2,12,C,54,0.85,0.6
Area,2,12,C,55,0.5,0.6
Area,2,12,C,56,0.66,0.6
Area,2,12,C,57,0.6,0.6
Area,2,12,C,58,0.6,0.6
Area,2,12,C,59,0.5,0.6
Area,2,12,C,60,0.4,0.6
Area,2,12,C,61,0.4,0.6
Area,2,12,C,62,0.8,0.6
Area,2,12,C,63,0.4,0.6
Area,2,12,C,64,0.7,0.6
Area,2,12,C,65,0.8,0.6
Area,2,12,C,66,0.5,0.6
Area,2,12,C,67,0.5,0.6
Area,2,12,C,68,0.66,0.6
Area,2,12,C,69,0.6,0.6
Area,2,12,C,70,0.9,0.6
Area,2,12,C,71,0.3,0.6
Area,2,12,C,72,0.4,0.6
Area,2,12,C,73,0.5,0.6
Area,2,12,C,74,0.5,0.6
Area,2,12,C,75,0.4,0.6
Area,2,12,C,76,0.5,0.6
Area,2,12,C,77,0.75,0.6
Area,2,12,C,78,0.5,0.6
Area,2,12,C,79,0.3,0.6
Area,2,12,C,80,0.45,0.6
Area,2,12,C,81,0.65,0.6
Area,2,12,C,82,0.6,0.6
Area,2,12,C,83,0.5,0.6
Area,2,12,C,84,0.5,0.6
Area,2,12,C,85,0.3,0.6
Area,2,12,C,86,0.4,0.6
Area,2,12,C,87,0.5,0.6
Area,2,12,C,88,0.7,0.6
Area,2,12,C,89,0.7,0.6
Area,2,12,C,90,0.5,0.6
Area,2,12,C,91,0.8,0.6
Area,2,12,C,92,0.7,0.6
Area,2,12,D,1,1,0.55
Area,2,12,D,2,0.7,0.55
Area,2,12,D,3,0.9,0.55
Area,2,12,D,4,0.9,0.55
Area,2,12,D,5,0.95,0.55
Area,2,12,D,6,0.75,0.55
Area,2,12,D,7,0.8,0.55
Area,2,12,D,8,0.5,0.55
Area,2,12,D,9,0.8,0.55
Area,2,12,D,10,0.9,0.55
Area,2,12,D,11,0.85,0.55
Area,2,12,D,12,0.75,0.55
Area,2,12,D,13,0.2,0.55
Area,2,12,D,14,0.8,0.55
Area,2,12,D,15,0.66,0.55
Area,2,12,D,16,1,0.55
Area,2,12,D,17,0.8,0.55
Area,2,12,D,18,1,0.55
Area,2,12,D,19,0.7,0.55
Area,2,12,D,20,0.75,0.55
Area,2,12,D,21,0.9,0.55
Area,2,12,D,22,0.6,0.55
Area,2,12,D,23,0.95,0.55
Area,2,12,D,24,1,0.55
Area,2,12,D,25,0.85,0.55
Area,2,12,D,26,0.85,0.55
Area,2,12,D,27,0.9,0.55
Area,2,12,D,28,1,0.55
Area,2,12,D,29,0.75,0.55
Area,2,12,D,30,0.3,0.55
Area,2,12,D,31,0.9,0.55
Area,2,12,D,32,0.85,0.55
Area,2,12,D,33,0.9,0.55
Area,2,12,D,34,0.67,0.55
Area,2,12,D,35,0.95,0.55
Area,2,12,D,36,0.95,0.55
Area,2,12,D,37,0.8,0.55
Area,2,12,D,38,0.6,0.55
Area,2,12,D,39,0.72,0.55
Area,2,12,D,40,0.85,0.55
Area,2,12,D,41,0.75,0.55
Area,2,12,D,42,0.9,0.55
Area,2,12,D,43,0.75,0.55
Area,2,12,D,44,0.75,0.55
Area,2,12,D,45,0.9,0.55
Area,2,12,D,46,0.75,0.55
Area,2,12,D,47,0.8,0.55
Area,2,12,D,48,0.8,0.55
Area,2,12,D,49,0.8,0.55
Area,2,12,D,50,0.75,0.55
Area,2,12,D,51,0.5,0.55
Area,2,12,D,52,0.95,0.55
Area,2,12,D,53,0.75,0.55
Area,2,12,D,54,0.9,0.55
Area,2,12,D,55,0.75,0.55
Area,2,12,D,56,0.9,0.55
Area,2,12,D,57,0.9,0.55
Area,2,12,D,58,0.7,0.55
Area,2,12,D,59,0.8,0.55
Area,2,12,D,60,0.5,0.55
Area,2,12,D,61,0.6,0.55
Area,2,12,D,62,0.9,0.55
Area,2,12,D,63,0.6,0.55
Area,2,12,D,64,0.8,0.55
Area,2,12,D,65,0.9,0.55
Area,2,12,D,66,0.6,0.55
Area,2,12,D,67,0.75,0.55
Area,2,12,D,68,1,0.55
Area,2,12,D,69,0.8,0.55
Area,2,12,D,70,0.95,0.55
Area,2,12,D,71,0.5,0.55
Area,2,12,D,72,0.5,0.55
Area,2,12,D,73,1,0.55
Area,2,12,D,74,0.6,0.55
Area,2,12,D,75,0.7,0.55
Area,2,12,D,76,0.7,0.55
Area,2,12,D,77,0.9,0.55
Area,2,12,D,78,0.87,0.55
Area,2,12,D,79,0.5,0.55
Area,2,12,D,80,0.7,0.55
Area,2,12,D,81,0.75,0.55
Area,2,12,D,82,0.85,0.55
Area,2,12,D,83,0.8,0.55
Area,2,12,D,84,0.6,0.55
Area,2,12,D,85,0.45,0.55
Area,2,12,D,86,0.5,0.55
Area,2,12,D,87,0.75,0.55
Area,2,12,D,88,0.98,0.55
Area,2,12,D,89,0.8,0.55
Area,2,12,D,90,0.6,0.55
Area,2,12,D,91,0.95,0.55
Area,2,12,D,92,0.8,0.55
Color Value,1,13,B,1,0.5,0.6
Color Value,1,13,B,2,0.45,0.6
Color Value,1,13,B,3,0.35,0.6
Color Value,1,13,B,4,0.6,0.6
Color Value,1,13,B,5,0.5,0.6
Color Value,1,13,B,6,0.5,0.6
Color Value,1,13,B,7,0.3,0.6
Color Value,1,13,B,8,0.5,0.6
Color Value,1,13,B,9,0.3,0.6
Color Value,1,13,B,10,0.45,0.6
Color Value,1,13,B,11,0.3,0.6
Color Value,1,13,B,12,0.5,0.6
Color Value,1,13,B,13,0.6,0.6
Color Value,1,13,B,14,0.3,0.6
Color Value,1,13,B,15,0.3,0.6
Color Value,1,13,B,16,0.2,0.6
Color Value,1,13,B,17,0.3,0.6
Color Value,1,13,B,18,0,0.6
Color Value,1,13,B,19,0.3,0.6
Color Value,1,13,B,20,0.5,0.6
Color Value,1,13,B,21,0.5,0.6
Color Value,1,13,B,22,0.5,0.6
Color Value,1,13,B,23,0.6,0.6
Color Value,1,13,B,24,0.65,0.6
Color Value,1,13,B,25,0.25,0.6
Color Value,1,13,B,26,0.65,0.6
Color Value,1,13,B,27,0.2,0.6
Color Value,1,13,B,28,0.3,0.6
Color Value,1,13,B,29,0.6,0.6
Color Value,1,13,B,30,0.6,0.6
Color Value,1,13,B,31,0.55,0.6
Color Value,1,13,B,32,0.5,0.6
Color Value,1,13,B,33,0.6,0.6
Color Value,1,13,B,34,0.5,0.6
